,sentence_id,target_index,target_word,synset,context_before,context_after,synset_is_correct,full_sentence,len_sentence,target_word_pos,baseline_random,baseline_first,baseline_last,synonym_similarity,hypernym_similarity,hyponym_similarity,most_common_def_similarity,less_common_def_similarity,f0_synset_frequency,f1_overlapping_words,f2_synset_and_context_after,f3_synset_and_context_before,f4_synset_and_target_similarity,f5_target_and_synset_definition,f6_synset_and_sentence_similarity,f7_target_word_and_sentence_similarity,f8_synset_example_and_sentence_similarity,f9_synset_definition_and_sentence_similarity,f10_lesk_pred_and_target_similarity,model_pred
24333,brown1/tagfiles/br-e29.xml_7,1,real,real.a.01,The,question that follows is - how are those four years used and what is their value as training ?,True,The real question that follows is - how are those four years used and what is their value as training ?,103,JJ,real.s.08,real.n.02,very.r.01,0.3691618124259209,0.12938445563876802,0.11158886159802163,0.3403496895451114,0.2821427644286702,3,1,0.3797114055369363,0.2870119760155077,1.0000000000000002,0.21792651875581803,0.4742046327320132,0.4742046327320132,0.4397323299035913,0.6671064699001462,0.3150135559862373,False
13692,brown1/tagfiles/br-d01.xml_48,17,real,real.a.01,We are left helpless to cope with it because we do not dare speak of it as anything,for fear that to do so would imply a commitment to that which has already been discredited and proved false .,True,We are left helpless to cope with it because we do not dare speak of it as anything real for fear that to do so would imply a commitment to that which has already been discredited and proved false .,198,JJ,real.s.03,real.n.02,very.r.01,0.3691618124259209,0.12938445563876802,0.11158886159802163,0.3403496895451114,0.2821427644286702,3,1,0.33584686685442544,0.41761000544244814,1.0000000000000002,0.21792651875581803,0.4421930941830116,0.4421930941830116,0.39779296005495196,0.7500730091226161,0.31531700857392864,False
16302,brown1/tagfiles/br-d03.xml_75,9,real,real.a.01,English Catholics reacted to this event with moderate but,hope .,True,English Catholics reacted to this event with moderate but real hope .,69,JJ,real.n.03,real.n.02,very.r.01,0.3691618124259209,0.12938445563876802,0.11158886159802163,0.3403496895451114,0.2821427644286702,3,0,0.2017251773038714,0.2697005807397319,1.0000000000000002,0.21792651875581803,0.41453386889165716,0.41453386889165716,0.343617288240852,0.8559423070004284,0.2918914327953286,False
4938,brown1/tagfiles/br-a13.xml_64,3,real,real.a.01,It was a,stimulant to a lot of guys I know who have moved past the 2 - score year milestone .,True,It was a real stimulant to a lot of guys I know who have moved past the 2 - score year milestone .,98,JJ,real.a.06,real.n.02,very.r.01,0.3691618124259209,0.12938445563876802,0.11158886159802163,0.3403496895451114,0.2821427644286702,3,1,0.29838612105698037,0.260975335805375,1.0000000000000002,0.21792651875581803,0.39111299873751776,0.39111299873751776,0.3334395282470725,0.8258821649447302,1.0000000000000002,False
18525,brown1/tagfiles/br-e01.xml_62,11,regular,regular.a.01,But for purely definition purposes - used in conjunction with your,"Squatting , Leg Curling , Leg Extensor programs - a heavy weight is not needed .",True,"But for purely definition purposes - used in conjunction with your regular Squatting , Leg Curling , Leg Extensor programs - a heavy weight is not needed .",155,JJ,regular.n.02,regular.n.02,regular.s.13,0.2930461140618396,0.05369374563266906,,0.6241506563469462,0.14129306728982946,4,2,0.19647076531704488,0.25811277885674005,1.0,0.2857064611590893,0.3275308618457431,0.3275308618457431,0.3979105257223575,0.569188400264639,1.0,False
8355,brown1/tagfiles/br-b13.xml_90,13,related,relate.v.03,But the one that upset the financially wise was the professional dancer who,in a book how he parlayed his earnings into a $ 2000000 profit on the stock market .,True,But the one that upset the financially wise was the professional dancer who related in a book how he parlayed his earnings into a $ 2000000 profit on the stock market .,168,JJ,relate.v.05,refer.v.02,related.a.02,0.20455413569238065,0.046758178341722065,0.11039281259126521,0.4081321085164516,0.3734492901181718,2,0,0.1980533419647775,0.2514611483495426,0.47465016809670957,0.17813116519721267,0.2794596247144593,0.33843647493794,0.6982318522752868,0.6119140156941348,0.47465016809670957,False
36975,brown1/tagfiles/br-j03.xml_33,30,related,related.a.02,"Although the * * f calculation is obvious by analogy with that for gravitational field and osmotic pressure , it is interesting to confirm it by a method which can be generalized to include",effects .,True,"Although the * * f calculation is obvious by analogy with that for gravitational field and osmotic pressure , it is interesting to confirm it by a method which can be generalized to include related effects .",207,JJ,relate.v.03,refer.v.02,related.a.02,0.20455413569238065,0.046758178341722065,0.11039281259126521,0.4081321085164516,0.3734492901181718,6,1,0.23132742516548127,0.26553999204645556,1.0,0.3734492901181718,0.32799533261008784,0.32799533261008784,0.6749500622062309,0.7669579833378947,0.47465016809670957,False
44508,brown1/tagfiles/br-j09.xml_57,14,various,respective.s.01,Sedimentation coefficients were computed as * * f values and relative amounts of the,components were calculated from the Schlieren patterns .,True,Sedimentation coefficients were computed as * * f values and relative amounts of the various components were calculated from the Schlieren patterns .,149,JJ,assorted.s.02,respective.s.01,versatile.s.01,0.5253134341399626,,,0.5005827733363201,0.47672729780443646,1,0,0.19554550506240034,0.20917092627744846,0.52994237755291,0.1971363579778062,0.2552547328460423,0.348383847111767,0.4057358449553465,0.37628257206237337,0.5847595761419464,False
42861,brown1/tagfiles/br-j08.xml_23,6,various,respective.s.01,There are optimal humidity requirements for,agents when airborne .,True,There are optimal humidity requirements for various agents when airborne .,74,JJ,diverse.s.02,respective.s.01,versatile.s.01,0.5253134341399626,,,0.5005827733363201,0.47672729780443646,1,0,0.10962014900233179,0.2203273059685358,0.52994237755291,0.1971363579778062,0.3077109894498279,0.47254118801288447,0.4221024138344812,0.37244917382695286,0.009242395424724322,False
12696,brown1/tagfiles/br-c04.xml_83,12,rich,rich.a.01,"Since the hero , a sterling and upright fellow , is a","Brown senior , while two Yalies are cast as virtual rapists , I suppose I should disqualify myself from sitting in judgment on `` Where the Boys are '' , but I shall do nothing of the sort .",True,"Since the hero , a sterling and upright fellow , is a rich Brown senior , while two Yalies are cast as virtual rapists , I suppose I should disqualify myself from sitting in judgment on `` Where the Boys are '' , but I shall do nothing of the sort .",249,JJ,ample.s.02,rich.a.01,ample.s.02,0.25902614240253913,0.14447396908046886,,0.20534917025490493,0.33383912943443506,1,0,0.19952227522350818,0.0902113391828643,1.0,0.3218743928170016,0.21996077019664223,0.21996077019664223,0.44463346852682484,0.3104507025995565,1.0,False
47337,brown1/tagfiles/br-j12.xml_17,18,rich,rich.a.02,"As in type 1 , , it provides arterial blood to the interlobular septa , and an extremely","anastomotic pleural supply is seen ( figs. 9 , 10 ) .",True,"As in type 1 , , it provides arterial blood to the interlobular septa , and an extremely rich anastomotic pleural supply is seen ( figs. 9 , 10 ) .",147,JJ,rich.a.07,rich.a.01,ample.s.02,0.25902614240253913,0.14447396908046886,,0.20534917025490493,0.33383912943443506,2,2,0.11554998899154861,0.19894506001751533,1.0,0.31905822336005635,0.23312828765021384,0.23312828765021384,0.5254347762175862,0.7999921850171176,1.0,False
31532,brown1/tagfiles/br-g11.xml_30,15,ritual,ritual.n.01,They are in general those fears that once seemed to have been amenable to prayer or,.,False,They are in general those fears that once seemed to have been amenable to prayer or ritual .,92,JJ,ritual.n.03,ritual.n.02,ritual.a.02,0.8370158683063021,0.19234177158050322,0.12754612731063386,0.43423186153495547,0.13593149544965982,0,1,0.04032967700704748,0.19759884416511173,1.0,0.43423186153495547,0.30476744969326874,0.30476744969326874,0.4974076571277666,0.5680359636813094,1.0,True
31596,brown1/tagfiles/br-g11.xml_34,11,ritual,ritual.n.02,"Yet often fear persists because , even with the most rigid",", one is never quite free from the uneasy feeling that one might make some mistake or that in every previous execution one had been unaware of the really decisive act .",True,"Yet often fear persists because , even with the most rigid ritual , one is never quite free from the uneasy feeling that one might make some mistake or that in every previous execution one had been unaware of the really decisive act .",234,JJ,ritual.n.01,ritual.n.02,ritual.a.02,0.8370158683063021,0.19234177158050322,0.12754612731063386,0.43423186153495547,0.13593149544965982,1,1,0.17195424217504027,0.2101823320320913,1.0,0.42758815145017365,0.23605672311271078,0.23605672311271078,0.3947834018909845,0.5756642223125397,1.0,False
40992,brown1/tagfiles/br-j06.xml_57,16,same,same.a.01,The improvement was most noticeable in the greater consistency among reaction cells prepared as a group on the,manifold .,True,The improvement was most noticeable in the greater consistency among reaction cells prepared as a group on the same manifold .,126,JJ,same.a.01,lapp.n.02,same.s.04,0.27671596615876715,0.06637018035829544,,0.171520039670826,0.3790737782046436,2,2,0.16993912035518596,0.40262812792174485,1.0,0.71406711693087,0.49072749896215995,0.49072749896215995,0.6607334583506284,0.6405395088577832,1.0,False
36996,brown1/tagfiles/br-j03.xml_34,28,same,same.a.01,Consider a shear field with a height of H and a cross-sectional area of A opposed by a manometer with a height of h ( referred to the,base as H ) and a cross-sectional area of a .,True,Consider a shear field with a height of H and a cross-sectional area of A opposed by a manometer with a height of h ( referred to the same base as H ) and a cross-sectional area of a .,184,JJ,like.a.02,lapp.n.02,same.s.04,0.27671596615876715,0.06637018035829544,,0.171520039670826,0.3790737782046436,2,1,0.1004217156623348,0.18986101857764234,1.0,0.71406711693087,0.20485393409303243,0.20485393409303243,0.33047086215672133,0.29420656433986087,0.06312803677845882,False
9393,brown1/tagfiles/br-b20.xml_66,20,same,same.a.01,"If some future Khrushchev decided to rake up the misdeeds of his revered predecessor , would not the factory workers pass the",resolutions applauding his dispossession ?,True,"If some future Khrushchev decided to rake up the misdeeds of his revered predecessor , would not the factory workers pass the same resolutions applauding his dispossession ?",173,JJ,like.a.02,lapp.n.02,same.s.04,0.27671596615876715,0.06637018035829544,,0.171520039670826,0.3790737782046436,2,1,0.16248311767615578,0.34669719648283875,1.0,0.71406711693087,0.40720120248012837,0.40720120248012837,0.6114648425450594,0.5045387223433526,0.06312803677845882,False
43716,brown1/tagfiles/br-j08.xml_102,1,same,same.a.01,The,"delivery vehicles - whether they be airplanes , submarines or guided missiles - should be usable .",True,"The same delivery vehicles - whether they be airplanes , submarines or guided missiles - should be usable .",107,JJ,same.a.01,lapp.n.02,same.s.04,0.27671596615876715,0.06637018035829544,,0.171520039670826,0.3790737782046436,2,1,0.22766173625842107,0.39187568773887604,1.0,0.71406711693087,0.36999139420950866,0.36999139420950866,0.45765967127938006,0.4614000699487316,1.0,False
20634,brown1/tagfiles/br-e04.xml_41,20,same,same.a.02,"Helmut Roloff , playing with a group of musicians from the Bayreuth Ensemble , gives a sturdy reading , in much the",vein as that of the last mentioned pianists .,True,"Helmut Roloff , playing with a group of musicians from the Bayreuth Ensemble , gives a sturdy reading , in much the same vein as that of the last mentioned pianists .",166,JJ,same.a.02,lapp.n.02,same.s.04,0.27671596615876715,0.06637018035829544,,0.171520039670826,0.3790737782046436,3,1,0.40718549801626364,0.24978686322796248,1.0,0.44280440100753216,0.3649789906935551,0.3649789906935551,0.5616457514210516,0.48410454892324106,0.06312803677845882,False
42024,brown1/tagfiles/br-j07.xml_50,15,sensitive,sensitive.a.01,"In the United States , most of the sensors are calibrated by dropping small spheres on their",surfaces .,True,"In the United States , most of the sensors are calibrated by dropping small spheres on their sensitive surfaces .",113,JJ,medium.n.09,sensitive.a.01,sensitive.s.05,0.30915648505639526,0.10155935350585032,,0.1707846097856689,0.47391438923177087,1,0,0.2083642563499318,0.28986297670428074,1.0000000000000002,0.3862162667869379,0.40692654772088765,0.40692654772088765,0.6952587751574363,0.5223874904830859,1.0000000000000002,False
42420,brown1/tagfiles/br-j07.xml_75,9,sensitive,sensitive.a.01,A concentration distribution has been derived from radar observations,"to the fifteenth magnitude ( Manning and Eshleman , 1959 ) .",True,"A concentration distribution has been derived from radar observations sensitive to the fifteenth magnitude ( Manning and Eshleman , 1959 ) .",140,JJ,sensitive.s.05,sensitive.a.01,sensitive.s.05,0.30915648505639526,0.10155935350585032,,0.1707846097856689,0.47391438923177087,1,1,0.1861678775729032,0.24829224952786252,1.0000000000000002,0.3862162667869379,0.3146751953223247,0.3146751953223247,0.8483713823691653,0.6108399049540516,1.0000000000000002,False
40299,brown1/tagfiles/br-j06.xml_11,10,sensitive,sensitive.a.01,"Furthermore , the exchange would not be expected to be",to trace amounts of impurities because it would not be apt to be a chain reaction since the activation energy for abstraction of chlorine by a chlorine atom would be expected to be too high ; also it would be expected that * * f would compete very effectively with any impurities as a scavenger for * * f radicals .,True,"Furthermore , the exchange would not be expected to be sensitive to trace amounts of impurities because it would not be apt to be a chain reaction since the activation energy for abstraction of chlorine by a chlorine atom would be expected to be too high ; also it would be expected that * * f would compete very effectively with any impurities as a scavenger for * * f radicals .",380,JJ,sensitive.a.02,sensitive.a.01,sensitive.s.05,0.30915648505639526,0.10155935350585032,,0.1707846097856689,0.47391438923177087,1,1,0.287523534214309,0.2316716931565397,1.0000000000000002,0.3862162667869379,0.3106447461869147,0.3106447461869147,0.7501274252044338,0.5778029683082756,1.0000000000000002,False
35139,brown1/tagfiles/br-j01.xml_48,31,sensitive,sensitive.a.01,"The constant temperature contours are much smoother than those observed at 4.3 mm by Coates ( 1959 a ) , and apparently the emission at 8 mm is not nearly so",to differences in surface features .,True,"The constant temperature contours are much smoother than those observed at 4.3 mm by Coates ( 1959 a ) , and apparently the emission at 8 mm is not nearly so sensitive to differences in surface features .",204,JJ,sensitive.s.04,sensitive.a.01,sensitive.s.05,0.30915648505639526,0.10155935350585032,,0.1707846097856689,0.47391438923177087,1,1,0.2208218924223397,0.27846526901361557,1.0000000000000002,0.3862162667869379,0.3315955432280146,0.3315955432280146,0.8153143686458794,0.6077072216410766,1.0000000000000002,False
29544,brown1/tagfiles/br-f43.xml_54,11,sensitive,sensitive.a.02,In that apparently simple shift Porter opened the way to the,use of the camera as an instrument of art as well as a mechanical recording device .,True,In that apparently simple shift Porter opened the way to the sensitive use of the camera as an instrument of art as well as a mechanical recording device .,155,JJ,sensitive.s.04,sensitive.a.01,sensitive.s.05,0.30915648505639526,0.10155935350585032,,0.1707846097856689,0.47391438923177087,2,3,0.28451343954316577,0.1730435893043022,1.0000000000000002,0.3103941851693399,0.33790071669237454,0.33790071669237454,0.7380364945337405,0.7526805619189514,1.0000000000000002,False
25243,brown1/tagfiles/br-e29.xml_82,17,severe,severe.s.01,"Only the independent art schools , that is , those not connected with any university or college , receive",and separate investigation before accreditation by the various regional organizations .,False,"Only the independent art schools , that is , those not connected with any university or college , receive severe and separate investigation before accreditation by the various regional organizations .",200,JJ,dangerous.s.02,hard.s.04,severe.s.06,0.30736306065301455,,,0.30609399228664025,0.33722748254450424,0,1,0.1959061510892965,0.19754715248761925,0.9999999999999998,0.30609399228664025,0.2820378081525167,0.2820378081525167,0.3106870942698577,0.6454213334340416,0.9999999999999998,True
18465,brown1/tagfiles/br-e01.xml_58,23,short,short.a.02,"Why it was ever forgotten for even a moment I cannot say because it works perfectly for everyone , no matter whether he has",or long thigh-bone lengths !,True,"Why it was ever forgotten for even a moment I cannot say because it works perfectly for everyone , no matter whether he has short or long thigh-bone lengths !",158,JJ,short.n.01,short_circuit.n.01,curtly.r.01,0.17148770798824256,0.055099293090243126,,0.263272863504383,0.19338022743290817,6,1,0.3288117789912386,0.27673194545238566,1.0,0.3678105209827409,0.3745157617219368,0.3745157617219368,0.3563285063793682,0.6991713289298297,1.0,False
21713,brown1/tagfiles/br-e21.xml_32,3,important,significant.a.01,Quality is vitally,.,False,Quality is vitally important .,30,JJ,important.s.05,significant.a.01,important.s.05,0.5054212426275402,,,0.4128813158577148,0.19543474669911468,1,1,0.12843734483474953,0.20081427529962761,0.4709308446679749,0.5095306166573123,0.3509327260091395,0.6441047147492971,0.46734338340801246,0.4867903282056669,0.4709308446679749,True
47075,brown1/tagfiles/br-j11.xml_78,3,little,small.a.01,I have surprisingly,information on the size and age at maturity .,False,I have surprisingly little information on the size and age at maturity .,72,JJ,little.r.01,small.a.01,little.r.01,0.2694845299982244,0.09819573814955194,,0.32850305676321134,0.6013553343293317,1,0,0.25984189949665704,0.19855124960687348,0.3570749438881556,0.3011707595727308,0.3277505610919905,0.5328545927111245,0.5769253835191216,0.6357023776886169,1.0,True
25581,brown1/tagfiles/br-f03.xml_18,22,little,small.a.01,"I recall the startling , vivid realism of a dream in which I lived through the horror of the bombing of a",Korean town .,True,"I recall the startling , vivid realism of a dream in which I lived through the horror of the bombing of a little Korean town .",126,JJ,little.s.03,small.a.01,little.r.01,0.2694845299982244,0.09819573814955194,,0.32850305676321134,0.6013553343293317,1,1,0.14283882009238313,0.21196547560019485,0.3570749438881556,0.3011707595727308,0.23354494814809615,0.3758495425730233,0.6148031060438442,0.4541151966920881,1.0,False
32215,brown1/tagfiles/br-g11.xml_81,37,little,small.a.01,"The persistent horror of having a malformed child has , I believe , been reduced , not because we have gained any control over this misfortune , but precisely because we have learned that we have so",control over it .,False,"The persistent horror of having a malformed child has , I believe , been reduced , not because we have gained any control over this misfortune , but precisely because we have learned that we have so little control over it .",223,JJ,little.s.08,small.a.01,little.r.01,0.2694845299982244,0.09819573814955194,,0.32850305676321134,0.6013553343293317,1,0,0.18155480728202725,0.23489448925775314,0.3570749438881556,0.3011707595727308,0.24767628361236113,0.5146965722267623,0.5532240804521606,0.5824982046602786,1.0,True
37764,brown1/tagfiles/br-j04.xml_4,24,specialized,specify.v.04,The general theory of resonance shifts is used to derive a general expression for the second moment **f of a polycrystalline paramagnetic sample and is,to **f .,True,The general theory of resonance shifts is used to derive a general expression for the second moment **f of a polycrystalline paramagnetic sample and is specialized to **f .,172,JJ,specify.v.04,specify.v.04,specialized.a.01,0.23988308602631306,0.1324840263575441,0.06795277710321088,0.25758119048269457,0.3648911292752766,1,0,0.03602618912724823,0.1757898872323312,0.2013359190117797,0.21246534425139935,0.16542821271555774,0.23433289138278451,0.6649152044794364,0.41564046372877567,0.06795277710321088,False
24648,brown1/tagfiles/br-e29.xml_35,1,technical,technical.a.01,Thus,efficiency is achieved at the expense of actual experience .,True,Thus technical efficiency is achieved at the expense of actual experience .,75,JJ,technical.a.02,technical_foul.n.01,technical.s.05,0.40106275202682484,0.09526995293090823,,0.1451785562192128,0.25526970185473574,2,1,0.2179304599804485,0.08686429260398743,1.0000000000000002,0.3030508157106791,0.38113587219042594,0.38113587219042594,0.46249549585796074,0.7608670650381597,1.0000000000000002,False
45309,brown1/tagfiles/br-j10.xml_32,4,tough,tough.a.03,Each now makes a,", papery cocoon and pupates .",True,"Each now makes a tough , papery cocoon and pupates .",52,JJ,tough.a.07,hood.n.01,baffling.s.01,0.21492856270949812,0.10389972582408917,0.1098071127492046,0.25985645136397484,0.32069396885134493,5,0,0.08540357623500475,0.21528487941607163,1.0,0.18461281573380128,0.3046006975416359,0.3046006975416359,0.6294538893977396,0.7278207862641805,0.3066427554174712,False
28002,brown1/tagfiles/br-f19.xml_38,28,true,true.s.03,"On the one side we have the university professors and their students , trained in Teutonic methods of research , who have sought out , collected and studied the","products of the oral traditions of the ethnic , regional and occupational groups that make up this nation .",True,"On the one side we have the university professors and their students , trained in Teutonic methods of research , who have sought out , collected and studied the true products of the oral traditions of the ethnic , regional and occupational groups that make up this nation .",273,JJ,dependable.s.02,true.v.01,true.r.01,0.27256603059720347,0.14279743070848525,,0.41122165638793484,0.2181102445722711,4,0,0.318351894593698,0.3191358233190582,1.0,0.33595082848940117,0.371503074725991,0.371503074725991,0.6073384166242973,0.776316197064369,1.0,False
10995,brown1/tagfiles/br-c02.xml_20,21,uncertain,uncertain.a.02,"For example , there was sheet music with the word `` jazz '' in the title , to illustrate how a word of",origin took hold .,True,"For example , there was sheet music with the word `` jazz '' in the title , to illustrate how a word of uncertain origin took hold .",132,JJ,uncertain.a.01,uncertain.a.02,uncertain.s.07,0.424111257907739,,,0.29267984284024795,0.25156001927292637,1,0,0.11473395274994727,0.16376353935243593,1.0,0.34801228216226326,0.24151526802261267,0.24151526802261267,0.3658207246935181,0.7742517731395673,1.0,False
18561,brown1/tagfiles/br-e01.xml_64,19,upper,upper.s.02,Used in several sets of high reps once or twice each week it will not be long before your entire,leg takes on a razor-sharp definition in which the muscles look like wire cables writhing and twisting under the skin !,True,Used in several sets of high reps once or twice each week it will not be long before your entire upper leg takes on a razor-sharp definition in which the muscles look like wire cables writhing and twisting under the skin !,222,JJ,amphetamine.n.01,upper.n.02,upper.s.03,0.27364386016643305,0.0882400408026705,0.08049445299030743,0.2817748046967401,0.18222437244682857,4,2,0.2962563629626466,0.26887451429273657,1.0,0.24224041045994504,0.3606721652658218,0.3606721652658218,0.6293658907184548,0.6517048017113486,1.0,False
24039,brown1/tagfiles/br-e24.xml_102,34,upright,upright.s.01,"This used to be part of every child 's bag of tricks , but few children can do it today ; some are actually incapable of rolling forward and are completely confused when not sitting or standing",.,True,"This used to be part of every child 's bag of tricks , but few children can do it today ; some are actually incapable of rolling forward and are completely confused when not sitting or standing upright .",203,JJ,upright.n.01,upright.n.02,erect.a.01,0.2510215539094331,0.06180212759556502,0.09159828817580733,0.16884738298308646,0.5772063970811658,2,1,0.0226730234443905,0.14673242929901345,1.0,0.22764320583639328,0.1978349877212188,0.1978349877212188,0.34376513230381056,0.7844331202696733,0.150918407149511,False
9078,brown1/tagfiles/br-b20.xml_35,0,Whole,whole.a.01,,families are moving and removal firms are booked for months ahead .,True,nan Whole families are moving and removal firms are booked for months ahead .,77,JJ,whole.a.02,whole.n.02,wholly.r.01,0.08995004152951942,0.05370124312218585,0.022062222438030243,0.43466421537654293,0.3361437838617147,2,0,0.16266872357589127,0.040212302159702104,0.31913448507258163,0.36909261379873,0.3111223722455292,0.3111223722455292,0.3338831323436415,0.6504158798828875,0.2735645444310172,False
23595,brown1/tagfiles/br-e24.xml_70,17,wide,wide.r.01,The push-up itself can be taught by starting at the top of the push-up with legs spread,.,True,The push-up itself can be taught by starting at the top of the push-up with legs spread wide .,94,JJ,wide-eyed.s.02,across-the-board.s.01,wide.r.04,0.1904370141499767,,,0.23578916802911318,0.21589327915200754,7,2,0.05832177632519095,0.26682242105544807,0.9999999999999998,0.34041119893414845,0.3606271794575873,0.3606271794575873,0.5503026769143683,0.7219059052029546,0.9999999999999998,False
23526,brown1/tagfiles/br-e24.xml_67,10,wide,wide.r.01,As strength improves start in a standing position with legs,apart and upper body bent forward .,True,As strength improves start in a standing position with legs wide apart and upper body bent forward .,100,JJ,wide.r.01,across-the-board.s.01,wide.r.04,0.1904370141499767,,,0.23578916802911318,0.21589327915200754,7,2,0.24074590634012918,0.2108684513397407,0.9999999999999998,0.34041119893414845,0.3720466093008132,0.3720466093008132,0.6829131575098256,0.6275430757860144,0.9999999999999998,False
